min_ratings,n_factors,n_epochs,trainset,average_error
6,20,9,"('rows', 4)",1.2072472355693364
6,20,9,"('rows', 6)",1.3875667624480477
6,20,9,"('cols', 2)",1.2303986517677374
6,20,9,"('cols', 4)",1.331874715684017
6,20,9,"('cols', 6)",1.3304355605440465
6,20,10,"('random', 0.9)",1.4419088768871333
6,20,10,"('random', 0.8)",1.436993479712984
6,20,10,"('random', 0.7)",1.433238356616469
6,20,10,"('random', 0.6)",1.4164403578919413
6,20,10,"('rows', 2)",1.3015849153838637
6,20,10,"('rows', 4)",1.2070523269235178
6,20,10,"('rows', 6)",1.388212263017576
6,20,10,"('cols', 2)",1.230784779809759
6,20,10,"('cols', 4)",1.3327075791569698
6,20,10,"('cols', 6)",1.3312116917103207
6,40,3,"('random', 0.9)",1.3490378622759422
6,40,3,"('random', 0.8)",1.400079012799081
6,40,3,"('random', 0.7)",1.3761893650951516
6,40,3,"('random', 0.6)",1.3555780036273843
6,40,3,"('rows', 2)",1.3119892084221663
6,40,3,"('rows', 4)",1.2180803274470564
6,40,3,"('rows', 6)",1.389435540176654
6,40,3,"('cols', 2)",1.222442019559537
6,40,3,"('cols', 4)",1.3195873191608867
6,40,3,"('cols', 6)",1.3222144461262488
6,40,4,"('random', 0.9)",1.3609464064329522
6,40,4,"('random', 0.8)",1.4024311093282185
6,40,4,"('random', 0.7)",1.3801774314155777
6,40,4,"('random', 0.6)",1.357541239116377
6,40,4,"('rows', 2)",1.310847816479461
6,40,4,"('rows', 4)",1.2136112639701515
6,40,4,"('rows', 6)",1.3868543990512627
6,40,4,"('cols', 2)",1.2240325449514353
6,40,4,"('cols', 4)",1.322959357750335
6,40,4,"('cols', 6)",1.3226048661795093
6,40,5,"('random', 0.9)",1.3768173322174573
6,40,5,"('random', 0.8)",1.4109702348493192
6,40,5,"('random', 0.7)",1.3877522571689969
6,40,5,"('random', 0.6)",1.362323381029827
6,40,5,"('rows', 2)",1.3109538579325435
6,40,5,"('rows', 4)",1.2111642690543751
6,40,5,"('rows', 6)",1.3858049856891144
6,40,5,"('cols', 2)",1.2258791688209383
6,40,5,"('cols', 4)",1.3264843164376339
6,40,5,"('cols', 6)",1.3235718174621707
6,40,6,"('random', 0.9)",1.3955671774961107
6,40,6,"('random', 0.8)",1.4251934025362385
6,40,6,"('random', 0.7)",1.3983648922968968
6,40,6,"('random', 0.6)",1.3693812281066373
6,40,6,"('rows', 2)",1.3114946874655962
6,40,6,"('rows', 4)",1.2098299968212387
6,40,6,"('rows', 6)",1.3856162442081146
6,40,6,"('cols', 2)",1.2275429560240185
6,40,6,"('cols', 4)",1.3297553988842046
6,40,6,"('cols', 6)",1.324658521438711
6,40,7,"('random', 0.9)",1.4169162415228749
6,40,7,"('random', 0.8)",1.4421031711749581
6,40,7,"('random', 0.7)",1.4117893344059518
6,40,7,"('random', 0.6)",1.3786247894044712
6,40,7,"('rows', 2)",1.3120955491821613
6,40,7,"('rows', 4)",1.2090896043781727
6,40,7,"('rows', 6)",1.3858829395908396
6,40,7,"('cols', 2)",1.228843030054941
6,40,7,"('cols', 4)",1.3325730114795074
6,40,7,"('cols', 6)",1.3256185868853079
6,40,8,"('random', 0.9)",1.4402733258537348
6,40,8,"('random', 0.8)",1.4601003555616352
6,40,8,"('random', 0.7)",1.427656219992188
6,40,8,"('random', 0.6)",1.3900896756492809
6,40,8,"('rows', 2)",1.3126232407450245
6,40,8,"('rows', 4)",1.208662782563789
6,40,8,"('rows', 6)",1.3863710262319595
6,40,8,"('cols', 2)",1.2297504404931539
6,40,8,"('cols', 4)",1.33485896351408
6,40,8,"('cols', 6)",1.3263477827140886
6,40,9,"('random', 0.9)",1.4643040965454723
6,40,9,"('random', 0.8)",1.480719355749713
6,40,9,"('random', 0.7)",1.4440996855517358
6,40,9,"('random', 0.6)",1.4021367085951137
6,40,9,"('rows', 2)",1.3130666316807995
6,40,9,"('rows', 4)",1.2084100314958033
6,40,9,"('rows', 6)",1.3869508550540963
6,40,9,"('cols', 2)",1.2303210017582955
6,40,9,"('cols', 4)",1.3366066797072074
6,40,9,"('cols', 6)",1.326830611097754
6,40,10,"('random', 0.9)",1.4873185309423895
6,40,10,"('random', 0.8)",1.5001549300186987
6,40,10,"('random', 0.7)",1.4604946179850957
6,40,10,"('random', 0.6)",1.4139595116254178
6,40,10,"('rows', 2)",1.3134652702916936
6,40,10,"('rows', 4)",1.2082707374714843
6,40,10,"('rows', 6)",1.3875540045618082
6,40,10,"('cols', 2)",1.2306476517809097
6,40,10,"('cols', 4)",1.3378527374814324
6,40,10,"('cols', 6)",1.3270989957349009
